lon,lat,ast_id
-95.05192225720906,29.614798511943857,115
-95.05224649284014,29.614783966668902,115
-95.05605568724992,29.61610710898441,115
-95.05500219507846,29.61610929259234,115
-95.0525011789753,29.616087417013734,115
-95.04961865279414,29.616829285229656,115
-95.04901987309766,29.61354806969593,115
-95.0486843655808,29.613593125334514,115
-95.05439676654488,29.61674344526761,115
-95.04874938871609,29.61410390356192,115
-95.05169804428361,29.615007308775308,115
-95.05762544431389,29.615434976271967,115
-95.05552774404889,29.616345729189465,115
-95.05675759019873,29.61315478199097,115
-95.05168564415503,29.615402700170595,115
-95.05229028717355,29.614933430106756,115
-95.05260897600697,29.61610700611813,115
-95.05219324779563,29.61481341824751,115
-95.0509776907086,29.6182743543068,115
-95.05933850007281,29.615542188671373,115
-95.05592269189658,29.61284855341866,115
-95.04954631027437,29.61678768607043,115
-95.05174358883734,29.61481620763552,115
-95.04893414878494,29.6136830528343,115
-95.05619564154777,29.616162645864566,115
-95.05796697049786,29.615471140424944,116
-95.05951971346876,29.6145504973682,116
-95.0489320080927,29.613490942854483,116
-95.05514774087517,29.61626689728945,116
-95.05435858231095,29.616754009752345,116
-95.05226617910772,29.61603886071531,116
-95.05019790651272,29.617463074318216,116
-95.05583250021688,29.612918721334754,116
-95.05180334367223,29.61487222868659,116
-95.04885607728812,29.61611279286634,116
-95.05356120110206,29.62141248168451,116
-95.05026481474845,29.617460709711953,116
-95.04597026721167,29.61412249556299,116
-95.0563336009456,29.612967638763642,116
-95.05228362911188,29.615091725022232,116
-95.05204087770265,29.614787043133695,116
-95.05171876491457,29.61496269501434,116
-95.05958250201283,29.614415412315534,116
-95.05252069571671,29.616146395160623,116
-95.05950101060883,29.614620287424266,116
-95.05556493489017,29.61616060470304,116
-95.05302554772237,29.61745268772144,116
-95.05573606278597,29.61608704635226,116
-95.05568330739872,29.613106572818833,116
-95.05446604446438,29.61679186274493,116
-95.05895389892935,29.61545784339726,117
-95.06072152132664,29.612846292946962,117
-95.05955137560866,29.613349815128803,117
-95.0568474032718,29.61316411813518,117
-95.05756335665437,29.615973456072055,117
-95.05961898538085,29.6154497988068,117
-95.06037020648128,29.612850252420458,117
-95.05633497518355,29.61615872144181,117
-95.05952939979258,29.61444746266999,117
-95.05953988307006,29.613123116657363,117
-95.06008979741823,29.61219400451522,117
-95.0598719658889,29.612184228369713,117
-95.05962068146441,29.615458661327644,117
-95.05996075864863,29.612185147427606,117
-95.05980963517676,29.612177704757492,117
-95.06067526418417,29.61284872110454,117
-95.05975137060754,29.61223037758624,117
-95.05962075097594,29.612695790546955,117
-95.05996509424043,29.612182073038593,117
-95.06014714377702,29.609063001560454,117
-95.05971958440071,29.612184203508885,117
-95.05828435572619,29.615541487816028,117
-95.05834969185108,29.615549205693846,117
-95.05988717006659,29.612189420323826,117
-95.059526650552,29.61233781722997,117
-95.05961808846506,29.61472725762665,132
-95.0595028417901,29.61446363027475,132
-95.05180229360997,29.614858103873843,132
-95.0551408789006,29.61620388275239,132
-95.0587185024922,29.615452127454933,132
-95.05950735821821,29.612256997428357,132
-95.05557395795829,29.612834112927683,132
-95.05615000315144,29.612934003797335,132
-95.05434778448917,29.616752708405226,132
-95.05754797662364,29.615711464833055,132
-95.05305127784686,29.617476179360686,132
-95.05898406375184,29.61550177803839,132
-95.05656464416684,29.61284167655479,132
-95.05583279669581,29.61282759885168,132
-95.05898096890749,29.615506860572328,132
-95.05754312503785,29.615441049277667,132
-95.05570994316875,29.612866454211396,132
-95.05955117006826,29.612971871416008,132
-95.05571412778995,29.616124347454985,132
-95.0556821149141,29.61284614026431,132
-95.05950080086173,29.614579174274173,132
-95.05929049007071,29.615451596718497,132
-95.05212087396164,29.614801286457514,132
-95.05754401241249,29.615818238383373,132
-95.05950158821057,29.612507997437042,132
-95.05664983259989,29.612887239569524,133
-95.05544204729125,29.616180741834192,133
-95.05811374419073,29.615488983777155,133
-95.05684346882182,29.61285191707797,133
-95.05326159377373,29.617419067992575,133
-95.05680291066166,29.612855609973014,133
-95.05788226941796,29.61550261016815,133
-95.05515006466248,29.616229770835627,133
-95.05363374715819,29.617405616706197,133
